"","FILER_ID","FILER_NAME","FILER_.ADDRESS","FILER_.CITY","FILER_.STATE","FILER_.ZIP","AMENDMENT_IND","BEG_CVG_DT","END_CVG_DT","PUBLIC_DISTRIBUTION_DT","TOTAL_DONATIONS_THIS_STMT","TOTAL_DISBURSEMENTS_THIS_STMT","BEGIN_IMAGE_NUM","END_IMAGE_NUM","RECEIPT_DT"
"1413","C30000574","LANTERN PROJECT","1735 MARKET STREET SUITE A425","PHILADELPHIA","PA",19103,"N","11-OCT-06","17-OCT-06","17-OCT-06",0,30000,26039230746,26039230750,"17-OCT-06                                                                                                                                                     "
"1414","C30000582","FRESH START FOR AMERICA","235 MASSACHUSETTS AVENUE NE 2ND FL","WASHINGTON","DC",20002,"N","16-OCT-06","16-OCT-06","16-OCT-06",1e+05,90000,26039230684,26039230689,"17-OCT-06                                                                                                                                     "
"1415","C30000640","NATIONAL WILDLIFE FEDERATION ACTION FUND","11100 WILDLIFE CENTER DIRVE","RESTON","VA",20190,"N","10-OCT-06","16-OCT-06","16-OCT-06",0,21000,26039230696,26039230701,"17-OCT-06                                                                                                                                    "
"1416","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"N","11-OCT-06","16-OCT-06","16-OCT-06",0,51761,26960529567,26960529570,"16-OCT-06                                                                                                                                                    "
"1417","C30000624","COLORADANS FOR LIFE","P O BOX 1091","LONGMONT","CO",80502,"N","12-OCT-06","13-OCT-06","11-OCT-06",250000,154792,26039212938,26039212943,"14-OCT-06                                                                                                                                                                "
"1418","C30000582","FRESH START FOR AMERICA","235 MASSACHUSETTS AVENUE NE 2ND FL","WASHINGTON","DC",20002,"N","12-OCT-06","13-OCT-06","13-OCT-06",20000,20000,26039212197,26039212202,"13-OCT-06                                                                                                                                      "
"1419","C30000590","CHANGE AMERICA NOW","607 14TH STREET NW SUITE 800","WASHINGTON","DC",20005,"N","11-OCT-06","13-OCT-06","13-OCT-06",113334,35967,26039212191,26039212196,"13-OCT-06                                                                                                                                                "
"1420","C30000632","WEST VIRGINIA VALUES LLC","33 BRITTANY WOODS ROAD","CHARLESTON","WV",25314,"N","29-SEP-06","12-OCT-06","12-OCT-06",60000,55000,26039214636,26039214641,"13-OCT-06                                                                                                                                                 "
"1421","C30000624","COLORADANS FOR LIFE","PO BOX 1091","LONGMONT","CO",80502,"N","04-OCT-06","11-OCT-06","11-OCT-06",720000,720000,26039210192,26039210197,"12-OCT-06                                                                                                                                                                 "
"1422","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","11-OCT-06","11-OCT-06","11-OCT-06",11000,140810,26039204465,26039204470,"11-OCT-06                                                                                                                                                             "
"1423","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","10-OCT-06","10-OCT-06","10-OCT-06",0,219348,26039204477,26039204482,"11-OCT-06                                                                                                                                                                 "
"1424","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"N","10-OCT-06","10-OCT-06","10-OCT-06",25,29105,26960446294,26960446297,"10-OCT-06                                                                                                                                                   "
"1425","C30000574","LANTERN PROJECT","1735 MARKET STREET SUITE A425","PHILADELPHIA","PA",19103,"N","04-OCT-06","10-OCT-06","10-OCT-06",NA,75000,26039201069,26039201073,"10-OCT-06                                                                                                                                                      "
"1426","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"N","01-SEP-06","09-OCT-06","09-OCT-06",2e+06,1427964,26039202992,26039203005,"10-OCT-06                                                                                                                                          "
"1427","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"N","05-OCT-06","09-OCT-06","09-OCT-06",0,177577,26960439318,26960439321,"09-OCT-06                                                                                                                                                   "
"1428","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","09-OCT-06","20-OCT-06","09-OCT-06",1185000,183892,26039200081,26039200086,"09-OCT-06                                                                                                                                            "
"1429","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"A","06-OCT-06","12-OCT-06","06-OCT-06",647250,12000,26960437356,26960437360,"07-OCT-06                                                                                                                                                             "
"1430","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"A","06-OCT-06","12-OCT-06","06-OCT-06",647250,12000,26039200104,26039200109,"07-OCT-06                                                                                                                                                             "
"1431","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","06-OCT-06","12-OCT-06","06-OCT-06",647250,12000,26940391134,26940391138,"07-OCT-06                                                                                                                                                             "
"1432","C30000582","FRESH START FOR AMERICA","235 MASSACHUSETTS AVENUE NE 2ND FL","WASHINGTON","DC",20002,"N","04-OCT-06","06-OCT-06","06-OCT-06",42000,37900,26039200087,26039200092,"06-OCT-06                                                                                                                                      "
"1433","C30000590","CHANGE AMERICA NOW","607 14TH STREET NW SUITE 800","WASHINGTON","DC",20005,"N","04-OCT-06","06-OCT-06","06-OCT-06",101333,35467,26039200093,26039200100,"06-OCT-06                                                                                                                                                "
"1434","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"N","03-OCT-06","04-OCT-06","04-OCT-06",0,298912,26960424466,26960424470,"04-OCT-06                                                                                                                                                   "
"1435","C30000574","LANTERN PROJECT","1735 MARKET STREET SUITE A425","PHILADELPHIA","PA",19103,"N","23-SEP-06","03-OCT-06","03-OCT-06",57000,75000,26039193132,26039193136,"03-OCT-06                                                                                                                                                 "
